x,u
0.000000, 0.185302
0.031416, -6.073788
0.062832, 93.028477
0.094248, -883.312356
0.125664, 5815.470576
0.157080, -28125.029610
0.188496, 103237.276666
0.219911, -292934.758137
0.251327, 647973.824521
0.282743, -1117681.787380
0.314159, 1491564.839096
0.345575, -1513022.185331
0.376991, 1129901.586156
0.408407, -586869.410708
0.439823, 189765.087873
0.471239, -28843.141357
0.502655, 0.814698
0.534071, 7.073788
0.565487, -92.028477
0.596903, 884.312356
0.628319, -5814.470576
0.659734, 28126.029610
0.691150, -103236.276666
0.722566, 292935.758137
0.753982, -647972.824521
0.785398, 1117682.787380
0.816814, -1491563.839096
0.848230, 1513023.185331
0.879646, -1129900.586156
0.911062, 586870.410708
0.942478, -189764.087873
0.973894, 28844.141357
1.005310, 0.000000
1.036726, 0.000000
1.068142, 0.000000
1.099557, 0.000000
1.130973, 0.000000
1.162389, 0.000000
1.193805, 0.000000
1.225221, 0.000000
1.256637, 0.000000
1.288053, 0.000000
1.319469, 0.000000
1.350885, 0.000000
1.382301, 0.000000
1.413717, 0.000000
1.445133, 0.000000
1.476549, 0.000000
1.507964, 0.000000
1.539380, 0.000000
1.570796, 0.000000
1.602212, 0.000000
1.633628, 0.000000
1.665044, 0.000000
1.696460, 0.000000
1.727876, 0.000000
1.759292, 0.000000
1.790708, 0.000000
1.822124, 0.000000
1.853540, 0.000000
1.884956, 0.000000
1.916372, 0.000000
1.947787, 0.000000
1.979203, 0.000000
2.010619, 0.000000
2.042035, 0.000000
2.073451, 0.000000
2.104867, 0.000000
2.136283, 0.000000
2.167699, 0.000000
2.199115, 0.000000
2.230531, 0.000000
2.261947, 0.000000
2.293363, 0.000000
2.324779, 0.000000
2.356194, 0.000000
2.387610, 0.000000
2.419026, 0.000000
2.450442, 0.000000
2.481858, 0.000000
2.513274, 0.000000
2.544690, 0.000000
2.576106, 0.000000
2.607522, 0.000000
2.638938, 0.000000
2.670354, 0.000000
2.701770, 0.000000
2.733186, 0.000000
2.764602, 0.000000
2.796017, 0.000000
2.827433, 0.000000
2.858849, 0.000000
2.890265, 0.000000
2.921681, 0.000000
2.953097, 0.000000
2.984513, 0.000000
3.015929, 0.000000
3.047345, 0.000000
3.078761, 0.000000
3.110177, 0.000000
