x,u
0.000000, 1059110235353518.875000
0.031416, -1557189706073022.000000
0.062832, 2044962353928621.250000
0.094248, -2391020940642207.000000
0.125664, 2478701180871638.500000
0.157080, -2266145899229838.000000
0.188496, 1814759441872911.000000
0.219911, -1261867804185143.500000
0.251327, 752851343185409.000000
0.282743, -377708896221986.625000
0.314159, 149294216265750.531250
0.345575, -24215426477397.804688
0.376991, -61692700899237.656250
0.408407, 169879006146514.343750
0.439823, -351831637844059.375000
0.471239, 644906628109355.750000
0.502655, -1059110235698948.500000
0.534071, 1557189709900338.000000
0.565487, -2044962389113172.500000
0.596903, 2391021214301614.000000
0.628319, -2478703008113730.000000
0.659734, 2266156490649939.000000
0.691150, -1814813201702352.500000
0.722566, 1262108391737867.000000
0.753982, -753805755688483.625000
0.785398, 381079245825610.250000
0.816814, -159923281777882.531250
0.848230, 54223552065166.687500
0.879646, -14274593440185.761719
0.911062, 2738017861797.194824
0.942478, -340454659514.007080
0.973894, 20600759652.121460
1.005310, 0.000000
1.036726, 0.000000
1.068142, 0.000000
1.099557, 0.000000
1.130973, 0.000000
1.162389, 0.000000
1.193805, 0.000000
1.225221, 0.000000
1.256637, 0.000000
1.288053, 0.000000
1.319469, 0.000000
1.350885, 0.000000
1.382301, 0.000000
1.413717, 0.000000
1.445133, 0.000000
1.476549, 0.000000
1.507964, 0.000000
1.539380, 0.000000
1.570796, 0.000000
1.602212, 0.000000
1.633628, 0.000000
1.665044, 0.000000
1.696460, 0.000000
1.727876, 0.000000
1.759292, 0.000000
1.790708, 0.000000
1.822124, 0.000000
1.853540, 0.000000
1.884956, 0.000000
1.916372, 0.000000
1.947787, 0.000000
1.979203, 0.000000
2.010619, 0.000000
2.042035, 0.000000
2.073451, 0.000000
2.104867, 0.000000
2.136283, 0.000000
2.167699, 0.000000
2.199115, 0.000000
2.230531, 0.000000
2.261947, 0.000000
2.293363, 0.000000
2.324779, 0.000000
2.356194, 0.000000
2.387610, 0.000000
2.419026, 0.000000
2.450442, 0.000000
2.481858, 0.000000
2.513274, 0.000000
2.544690, 0.000000
2.576106, 0.000000
2.607522, 0.000000
2.638938, 0.000000
2.670354, 0.000000
2.701770, 0.000000
2.733186, 0.000000
2.764602, 0.000000
2.796017, 0.000000
2.827433, 0.000000
2.858849, 0.000000
2.890265, 0.000000
2.921681, 0.000000
2.953097, 0.000000
2.984513, 0.000000
3.015929, 0.000000
3.047345, 0.000000
3.078761, 0.000000
3.110177, 0.000000
