x,u
0.000000, -0.000000
0.031416, -0.000000
0.062832, -0.000000
0.094248, -0.000000
0.125664, -0.000000
0.157080, -0.000000
0.188496, -0.000000
0.219911, -0.000000
0.251327, -0.000000
0.282743, -0.000000
0.314159, -0.000000
0.345575, -0.000000
0.376991, -0.000000
0.408407, 0.000000
0.439823, 0.000000
0.471239, -0.000000
0.502655, -0.000000
0.534071, 0.000000
0.565487, 0.000000
0.596903, -0.000000
0.628319, -0.000000
0.659734, 0.000000
0.691150, 0.000000
0.722566, -0.000000
0.753982, -0.000000
0.785398, 0.000000
0.816814, 0.000000
0.848230, -0.000000
0.879646, -0.000000
0.911062, 0.000000
0.942478, 0.000000
0.973894, 0.000000
1.005310, -0.000000
1.036726, -0.000000
1.068142, 0.000001
1.099557, 0.000003
1.130973, -0.000001
1.162389, -0.000025
1.193805, -0.000029
1.225221, 0.000105
1.256637, 0.000325
1.288053, -0.000026
1.319469, -0.001643
1.350885, -0.002684
1.382301, 0.002278
1.413717, 0.014611
1.445133, 0.018618
1.476549, -0.013387
1.507964, -0.082243
1.539380, -0.125788
1.570796, -0.049694
1.602212, 0.181129
1.633628, 0.492695
1.665044, 0.762504
1.696460, 0.921346
1.727876, 0.983474
1.759292, 0.998051
1.790708, 1.000026
1.822124, 1.001643
1.853540, 1.002684
1.884956, 0.997722
1.916372, 0.985389
1.947787, 0.981382
1.979203, 1.013387
2.010619, 1.082243
2.042035, 1.125788
2.073451, 1.049694
2.104867, 0.818868
2.136283, 0.507306
2.167699, 0.237520
2.199115, 0.078682
2.230531, 0.016421
2.261947, 0.001624
2.293363, 0.000000
2.324779, 0.000000
2.356194, 0.000000
2.387610, 0.000000
2.419026, 0.000000
2.450442, 0.000000
2.481858, 0.000000
2.513274, 0.000000
2.544690, 0.000000
2.576106, 0.000000
2.607522, 0.000000
2.638938, 0.000000
2.670354, 0.000000
2.701770, 0.000000
2.733186, 0.000000
2.764602, 0.000000
2.796017, 0.000000
2.827433, 0.000000
2.858849, 0.000000
2.890265, 0.000000
2.921681, 0.000000
2.953097, 0.000000
2.984513, 0.000000
3.015929, 0.000000
3.047345, 0.000000
3.078761, 0.000000
3.110177, 0.000000
