x,u
0.000000, -0.000000
0.031416, -0.000000
0.062832, -0.000000
0.094248, -0.000000
0.125664, -0.000000
0.157080, -0.000000
0.188496, -0.000000
0.219911, -0.000000
0.251327, -0.000000
0.282743, -0.000000
0.314159, -0.000000
0.345575, -0.000000
0.376991, -0.000000
0.408407, -0.000000
0.439823, -0.000000
0.471239, 0.000000
0.502655, -0.000000
0.534071, -0.000000
0.565487, 0.000000
0.596903, 0.000000
0.628319, -0.000000
0.659734, -0.000000
0.691150, 0.000000
0.722566, 0.000000
0.753982, -0.000000
0.785398, -0.000000
0.816814, 0.000000
0.848230, 0.000000
0.879646, -0.000000
0.911062, -0.000000
0.942478, 0.000000
0.973894, 0.000000
1.005310, 0.000000
1.036726, -0.000000
1.068142, -0.000000
1.099557, 0.000000
1.130973, 0.000000
1.162389, -0.000000
1.193805, -0.000000
1.225221, -0.000000
1.256637, 0.000003
1.288053, 0.000005
1.319469, -0.000009
1.350885, -0.000044
1.382301, -0.000020
1.413717, 0.000201
1.445133, 0.000429
1.476549, -0.000217
1.507964, -0.002247
1.539380, -0.003059
1.570796, 0.003090
1.602212, 0.016513
1.633628, 0.020654
1.665044, -0.010943
1.696460, -0.079322
1.727876, -0.129519
1.759292, -0.075814
1.790708, 0.122547
1.822124, 0.413397
1.853540, 0.690274
1.884956, 0.876194
1.916372, 0.964623
1.947787, 0.993242
1.979203, 0.999674
2.010619, 1.002247
2.042035, 1.003059
2.073451, 0.996910
2.104867, 0.983487
2.136283, 0.979346
2.167699, 1.010943
2.199115, 1.079322
2.230531, 1.129519
2.261947, 1.075811
2.293363, 0.877448
2.324779, 0.586612
2.356194, 0.309770
2.387610, 0.123825
2.419026, 0.035176
2.450442, 0.006329
2.481858, 0.000542
2.513274, 0.000000
2.544690, 0.000000
2.576106, 0.000000
2.607522, 0.000000
2.638938, 0.000000
2.670354, 0.000000
2.701770, 0.000000
2.733186, 0.000000
2.764602, 0.000000
2.796017, 0.000000
2.827433, 0.000000
2.858849, 0.000000
2.890265, 0.000000
2.921681, 0.000000
2.953097, 0.000000
2.984513, 0.000000
3.015929, 0.000000
3.047345, 0.000000
3.078761, 0.000000
3.110177, 0.000000
